"","cia_ano","ano","cd_cvm","ativo_total","ativo_circulante","ativo_nao_circulante","passivo_total","passivo_circulante","passivo_nao_circulante","patrimonio_liquido","receitas","resultado_operacional","lucro_liquido","fc_operacional","fc_investimento","fc_financiamento","fc_diferenca","liquidez_geral","liquidez_corrente","prop_capitalterceiros","endividamento_geral","margem_operacional","margem_liquida","roe","fluxocaixa_livre"
"3857","018775_2021",2021-12-31,"018775",17820331,3728495,29439596,17820331,4441775,16240137,NA,1634799,873079,-1135112,NA,NA,NA,NA,1.60372459760974,0.839415548964097,NA,0.62354845806471,0.534058927121927,-0.694343463630697,NA,NA
"3858","026093_2021",2021-12-31,"026093",988002,1629916,201266,988002,142409,78163,777297,457514,-139829,-74517,NA,NA,NA,NA,8.30196942494968,11.4453159561545,0.221043042724045,0.120453346526997,-0.305627805925065,-0.162873704411231,-0.095866830825283,NA
"3859","024490_2021",2021-12-31,"024490",3855535,2499554,3831954,3855535,669170,1341840,1879067,639139,425271,175143,NA,NA,NA,NA,3.14842193723552,3.7353049299879,0.516958918808034,0.31761943600166,0.665381082988208,0.274029592936748,0.0932074268772747,NA
"3860","020788_2021",2021-12-31,"020788",48003258,21273787,54085582,48003258,17047662,25664682,5571723,85388468,21513572,6646379,NA,NA,NA,NA,1.76434636787904,1.24790056255221,0.88460535024939,0.566782134282467,0.251949385015316,0.0778369627149184,1.1928767815629,NA
"3861","018953_2021",2021-12-31,"018953",14881272,2080889,25668430,14881272,2451604,5468848,7246124,4160208,4554033,2136616,NA,NA,NA,NA,3.50350194660608,0.848786753488736,0.522230726302364,0.285428698268235,1.09466473791695,0.513583936187806,0.294863295190643,NA
"3862","019763_2021",2021-12-31,"019763",33378739,12570793,34123001,33378739,6989584,15600253,12294012,18874154,6832406,2367545,NA,NA,NA,NA,2.06702660138716,1.79850374500113,0.647572949877177,0.483786710499472,0.361998000016319,0.125438469983873,0.192577085494955,NA
"3863","019100_2021",2021-12-31,"019100",1765062,419259,2343601,1765062,943705,881515,154553,1048276,-308115,-136279,NA,NA,NA,NA,1.51371341536911,0.444269130713517,0.921933979299647,0.660627031409481,-0.293925454746651,-0.130002976315398,-0.881762243372824,NA
"3864","022799_2021",2021-12-31,"022799",1254857,633159,1754622,1254857,130381,397367,785456,352596,47297,22529,NA,NA,NA,NA,4.52447190704654,4.85622138194982,0.401878154498463,0.221020269446821,0.134139354955813,0.0638946556398825,0.0286827015135157,NA
"3865","025925_2021",2021-12-31,"025925",341100,416033,239758,341100,44852,63317,241413,114865,-74192,-51502,NA,NA,NA,NA,6.06265196128281,9.27568447337911,0.30942382616954,0.164944319150461,-0.645906063639925,-0.448369825447264,-0.213335653009573,NA
"3866","019453_2021",2021-12-31,"019453",16393894,4663776,26110637,16393894,4081087,10616190,2330038,4651761,2220402,367262,NA,NA,NA,NA,2.09388535032714,1.14277789226253,0.863158812766429,0.477581067102726,0.47732503884013,0.0789511756945381,0.157620605329183,NA
"3867","024740_2021",2021-12-31,"024740",24715085,5115801,36551629,24715085,2974846,9427802,12873586,7551426,8020534,2820099,NA,NA,NA,NA,3.35955918445803,1.7196859938296,0.490684173916098,0.297658098903628,1.06212177673462,0.373452510823784,0.219060873947632,NA
"3868","021237_2021",2021-12-31,"021237",18244555,4181791,30558968,18244555,1436538,8037764,8996623,5124441,2997158,1173292,NA,NA,NA,NA,3.66684099789093,2.91102010528089,0.51293056519909,0.272714306558472,0.584875111256038,0.228959997783173,0.130414712275928,NA
"3869","019305_2021",2021-12-31,"019305",369831,173154,470575,369831,78729,181121,111586,107090,-145435,-80261,NA,NA,NA,NA,2.47730998653069,2.19936745036772,0.69958216220291,0.403663653493939,-1.35806331123354,-0.749472406387151,-0.719274819421791,NA
"3870","020613_2021",2021-12-31,"020613",1970587,1619815,1222439,1970587,1655915,516976,NA,2046441,143585,-56046,NA,NA,NA,NA,1.30805180747677,0.978199364097795,NA,0.76449571361321,0.07016327370298,-0.0273870588011089,NA,NA
"3871","026166_2021",2021-12-31,"026166",1505231,878445,1767061,1505231,523161,758339,228292,2016525,108599,20623,NA,NA,NA,NA,2.0643823644167,1.67911025477817,0.848792416438821,0.484406385772703,0.0538545269709029,0.0102269994173144,0.09033606083437,NA
"3872","023221_2021",2021-12-31,"023221",3092589,930906,4542882,3092589,518740,1240132,1463077,1407358,223764,52483,NA,NA,NA,NA,3.11210139225595,1.79455218413849,0.545903116405629,0.321326291774544,0.158995792115439,0.0372918617722001,0.0358716595230463,NA
"3873","024392_2021",2021-12-31,"024392",21034389,3665447,31038112,21034389,3184452,9280704,10572994,9883385,1036146,500336,NA,NA,NA,NA,2.78404530196012,1.151044826551,0.541065840790168,0.359189557474494,0.104837158524129,0.0506239512070004,0.0473220735772668,NA
"3874","026301_2021",2021-12-31,"026301",6093233,3539324,6390053,6093233,1865373,3680848,659507,7650867,2939589,882173,NA,NA,NA,NA,1.79029595106289,1.89738138163252,0.893726086609017,0.558566866783284,0.38421645546838,0.115303664277526,1.33762492285904,NA
"3875","026387_2021",2021-12-31,"026387",145860,49472,194227,145860,50107,46629,57958,151022,32753,10000,NA,NA,NA,NA,2.51921725107509,0.987327119963279,0.625337763584884,0.396948694906421,0.216875686986002,0.0662155182688615,0.172538734945995,NA
"3876","022357_2021",2021-12-31,"022357",11114713,1790236,19737165,11114713,727481,2589636,7809986,937677,829948,318405,NA,NA,NA,NA,6.48979249149186,2.46086976842007,0.298111467108734,0.154088131679249,0.885110757755602,0.339567889582447,0.0407689591248947,NA
"3877","025895_2021",2021-12-31,"025895",1491836,928856,1077502,1491836,591304,271062,629470,1066582,228805,72454,NA,NA,NA,NA,2.32657363578805,1.5708603358002,0.578056837346733,0.429816612987313,0.214521715161141,0.0679310170244763,0.115103182042035,NA
"3878","024821_2021",2021-12-31,"024821",52480620,22014205,68208958,52480620,5149028,32998521,14677939,20381883,5700983,1677735,NA,NA,NA,NA,2.36511035086422,4.27540984434344,0.722142860279871,0.42281325251255,0.279708356681274,0.0823150147609031,0.114303172945466,NA
"3879","019569_2021",2021-12-31,"019569",14402343,3174299,21579843,14402343,11081794,27961549,NA,7433384,-11210822,-7183804,NA,NA,NA,NA,0.634016969294868,0.286442700523038,NA,1.57724485057895,-1.50817205192144,-0.966424444102444,NA,NA
"3880","025410_2021",2021-12-31,"025410",5637573,3466259,4549191,5637573,2426864,2355490,1059678,4754898,202364,80310,NA,NA,NA,NA,1.67604698439304,1.42828728762716,0.818611400964596,0.596641985166148,0.0425590622553838,0.016889952213486,0.075787173084654,NA
"3881","019909_2021",2021-12-31,"019909",19485787,1906202,36284706,19485787,627220,7676197,11239247,1131263,850359,212050,NA,NA,NA,NA,4.59942069632297,3.03912821657473,0.424886648002545,0.217418685096463,0.751689925331245,0.187445359743932,0.0188669223125001,NA
"3882","019925_2021",2021-12-31,"019925",11283900,2013469,19831361,11283900,683415,3624486,7101699,326330,230918,32016,NA,NA,NA,NA,5.07087558418822,2.94618789461747,0.377568100546908,0.197204601729563,0.707621119725431,0.0981092758863727,0.00450821697737401,NA
"3883","020320_2021",2021-12-31,"020320",19350774,3856491,23421773,19350774,3179893,8853470,7755454,8311112,4403960,871434,NA,NA,NA,NA,2.26688615643025,1.21277382603754,0.608089053529577,0.441133753966162,0.529888178621585,0.104851673277896,0.112364021500224,NA
"3884","023981_2021",2021-03-31,"023981",849692,580857,1046735,849692,112217,52111,689001,337953,304900,108398,NA,NA,NA,NA,9.9045323986174,5.17619433775631,0.192572852909019,0.10096387792518,0.902196459270964,0.320748743168429,0.157326331892116,NA
"3885","023531_2021",2021-12-31,"023531",93039011,13453433,143605289,93039011,24248036,64509549,13783239,39717998,7400071,3452164,NA,NA,NA,NA,1.76952450880677,0.554825677428061,0.865582911641124,0.56512356569411,0.186315307231749,0.0869168682671267,0.250461012828697,NA
"3886","020338_2021",2021-12-31,"020338",10657093,5998894,11694123,10657093,1329147,2516884,7032288,7814046,774116,504986,NA,NA,NA,NA,4.60033135458347,4.51334126323123,0.353550121117059,0.217375645996384,0.0990672437812626,0.0646254194050048,0.0718096300947857,NA
"3887","022810_2021",2021-12-31,"022810",12439672,3391620,15885074,12439672,1732200,6147421,4594967,6054774,3320068,879762,NA,NA,NA,NA,2.4463986275482,1.95798406650502,0.631653806923323,0.408764127292782,0.548338881021818,0.145300551267479,0.191462093198928,NA
"3888","025003_2021",2021-12-31,"025003",47968194,24590633,65740736,47968194,7137334,35363144,5824260,13866219,5043509,1328950,NA,NA,NA,NA,2.12542007174602,3.44535270452525,0.879476635755376,0.470495227410978,0.363726333761208,0.09584083447694,0.228174909773946,NA
"3889","023965_2021",2021-12-31,"023965",190470,51630,308210,190470,73861,146830,NA,60063,-51493,-27950,-823,-935,13320,11562,1.63051506404883,0.699015718714883,NA,0.613303134726545,-0.857316484358091,-0.465344721375889,NA,-1758
"3890","023264_2021",2021-12-31,"023264",138602483,55254839,187247414,138602483,38866406,16494550,84017617,72854344,30723685,13122582,NA,NA,NA,NA,4.38038412848217,1.42166062383026,0.397198470384684,0.228290481078541,0.421713837681388,0.180120790051997,0.156188457475532,NA
"3891","024260_2021",2021-12-31,"024260",11654472,6127781,16550804,11654472,1428918,5822806,4429292,1706851,-1014332,-633017,NA,NA,NA,NA,3.12733703047717,4.28840633262371,0.620812778614463,0.319760866914757,-0.594270970342461,-0.370868341759181,-0.1429160687532,NA
"3892","020036_2021",2021-06-30,"020036",3428318,2820313,1936590,3428318,661292,585870,2182601,1220669,692250,317646,NA,NA,NA,NA,3.81418211908317,4.26485274281255,0.363629207032673,0.262179405382031,0.567107053591105,0.260222877782593,0.145535533063533,NA
"3893","020087_2021",2021-12-31,"020087",56670203,42937364,50744669,56670203,15786779,26679946,15484552,22669705,1176171,-267618,NA,NA,NA,NA,2.20601030571583,2.71983056201648,0.732800504120039,0.453307039141646,0.0518829424555811,-0.0118050940671703,-0.0172829023403454,NA
"3894","026557_2021",2021-12-31,"026557",265818,167200,216094,265818,168556,40327,57326,631811,47407,21331,NA,NA,NA,NA,1.83496981563842,0.991955195899286,0.784657919153748,0.544968092378174,0.0750335147694485,0.0337616787298733,0.372099919757178,NA
"3895","020966_2021",2021-12-31,"020966",3196192,1680873,3070671,3196192,1545918,673609,990441,1720723,-43255,-153576,NA,NA,NA,NA,2.14079125867809,1.08729764450637,0.69144832596462,0.467117004493697,-0.0251376892155216,-0.089250855599652,-0.155058201346673,NA
"3896","026158_2021",2021-12-31,"026158",1047726,175109,1825466,1047726,152750,770911,188566,358938,400956,134094,NA,NA,NA,NA,2.16591909802406,1.14637643207856,0.830460868150117,0.461697761893456,1.11706199956538,0.3735854102937,0.711125017235345,NA
"3897","020982_2021",2021-12-31,"020982",10662460,2088880,17660174,10662460,1058157,3241110,6363193,1288393,1108885,452698,NA,NA,NA,NA,4.59358630203707,1.97407379056227,0.403215299283655,0.217694832370199,0.860672946841531,0.351366392086887,0.0711432137921952,NA
"3898","020630_2021",2021-12-31,"020630",116500,22898,108068,116500,9874,15869,100456,4904,-14509,-6984,NA,NA,NA,NA,5.08744124616401,2.31901964755925,0.203987353307079,0.196562466594383,-2.95860522022838,-1.42414355628059,-0.0695229752329378,NA
"3899","080187_2021",2021-12-31,"080187",3306341,2421612,3502689,3306341,818101,1266693,1519428,2400998,1166308,240378,713035,-421680,-55574,289138,2.84167212683843,2.96004038621148,0.57843107333566,0.351905482182624,0.485759671603225,0.100115868484688,0.158202955322661,291355
"3900","080020_2021",2021-12-31,"080020",3974857,1866420,5948335,3974857,180870,670380,3253426,775499,1255656,611190,NA,NA,NA,NA,9.18032892804699,10.3191242328744,0.207385430664929,0.10892855886077,1.61915876100421,0.788124807382086,0.187860427746013,NA
"3901","024473_2021",2021-12-31,"024473",3169030,405105,5406780,3169030,123939,1528467,1524023,146635,80015,-8382,NA,NA,NA,NA,3.51722579075602,3.26858373877472,0.520208699769458,0.284314985585572,0.545674634296041,-0.0571623418692672,-0.00549991699600334,NA
"3902","020257_2021",2021-12-31,"020257",15895635,2520007,17382280,15895635,1417130,7843332,6684756,3472049,6060397,2213714,NA,NA,NA,NA,2.14916782769585,1.77824687925596,0.58076734980983,0.46529637523567,1.74548141457681,0.637581439662862,0.33115853443267,NA
"3903","024902_2021",2021-12-31,"024902",1585090,1358513,504287,1585090,371544,231605,994933,573996,79393,27384,NA,NA,NA,NA,3.08845741267912,3.65639870378744,0.377420557893775,0.323786235774103,0.138316294887072,0.0477076495306588,0.0275234613788064,NA
"3904","020435_2021",2021-12-31,"020435",1556408,871753,1485921,1556408,244539,716034,661234,146363,-309260,-185641,NA,NA,NA,NA,2.45444541955687,3.5648833110465,0.592285641879706,0.407424011971121,-2.11296570854656,-1.26836017299454,-0.28074932625969,NA
"3905","023230_2021",2021-03-31,"023230",43529876,20235541,42970508,43529876,13679235,23513133,6909313,32090805,2589384,593948,NA,NA,NA,NA,1.69943599719168,1.47928893684479,0.843332207677072,0.588430515566635,0.0806892815558849,0.0185083546517453,0.0859633946240386,NA
"3906","020370_2021",2021-12-31,"020370",430940,199372,547983,430940,88316,203735,190341,222612,108084,57152,NA,NA,NA,NA,2.55898798497523,2.25748448752208,0.605422560904824,0.390779482307605,0.485526386717697,0.256733689109302,0.300261110323052,NA
"3907","023175_2021",2021-12-31,"023175",10833858,1453212,19221625,10833858,1416420,6534441,2888432,1058152,-30305,-47800,NA,NA,NA,NA,2.60032680737344,1.02597534629559,0.733522103332754,0.384567046405251,-0.0286395527296645,-0.0451730942246483,-0.0165487710979521,NA
"3908","026026_2021",2021-12-31,"026026",2164654,687402,3502208,2164654,294579,993775,891284,348926,102828,30668,NA,NA,NA,NA,3.251909025004,2.33350646176408,0.591086226244909,0.307511677697924,0.294698589385715,0.0878925617466168,0.0344087855273964,NA
"3909","020605_2021",2021-12-31,"020605",8411534,2463503,11852824,8411534,843724,3042033,4546460,2007441,2109273,981219,NA,NA,NA,NA,3.68430835999266,2.91979723227027,0.460822699415824,0.271421363873569,1.05072726919496,0.488790953258402,0.215820440518557,NA
"3910","020770_2021",2021-12-31,"020770",5075498,2265116,4198972,5075498,470140,252227,4369061,957866,787959,452137,NA,NA,NA,NA,8.94848186586596,4.81796060747862,0.141879056327616,0.111750799184665,0.822619239016731,0.472025314605592,0.103486080876417,NA
"3911","026522_2021",2021-03-31,"026522",3075295,2227392,3345970,3075295,624227,1613716,905601,1663790,633287,264963,NA,NA,NA,NA,2.49039497431347,3.56824039972638,0.711917186462159,0.401542731299349,0.380629165940413,0.159252670108607,0.292582494939824,NA
"3912","020915_2021",2021-12-31,"020915",20321428,10406326,14164427,20321428,3979882,10069159,6573626,7106201,2283312,876805,NA,NA,NA,NA,1.74892741789279,2.61473229608315,0.681242683111743,0.571779017110302,0.321312611337619,0.123385899160466,0.133382245962883,NA
"3913","021490_2021",2021-12-31,"021490",25719932,4777796,28036658,25719932,2447555,13648993,10001723,5234208,6644479,2122816,NA,NA,NA,NA,2.0386019412361,1.95206890141386,0.61676683486044,0.490532251427984,1.26943350359787,0.405565846829167,0.2122450301813,NA
"3914","026603_2021",2021-12-31,"026603",646329,339185,791925,646329,97669,448957,102451,182997,68391,23401,NA,NA,NA,NA,2.06925759111349,3.4728009911026,0.8421589426216,0.483265111262388,0.373727438154724,0.127876413274535,0.228411630926004,NA
"3915","004669_2021",2021-12-31,"004669",14478421,10558484,10388653,14478421,6085371,3332120,5266785,7221181,622697,453128,NA,NA,NA,NA,2.22428001258509,1.73506003167268,0.641331652987182,0.449583682963452,0.0862320166188882,0.0627498465971148,0.0860350289597924,NA
"3916","020540_2021",2021-12-31,"020540",11873310,1296887,21516598,11873310,1868800,4451791,5837969,3426242,3279846,1485418,NA,NA,NA,NA,3.60939111548271,0.693967786815069,0.519847004908476,0.277055040034436,0.957272136644172,0.433541471968413,0.254440885177705,NA
"3917","021709_2021",2021-03-31,"021709",3288482,1477780,4253260,3288482,1034463,2028738,263642,1375005,508044,176161,NA,NA,NA,NA,1.87093174754122,1.42854795193255,0.920753098357812,0.534493041402608,0.369485201871993,0.128116625030454,0.668182611268311,NA
"3918","021636_2021",2021-12-31,"021636",2280703,1073533,3123857,2280703,710304,2430252,NA,93812,349959,30687,NA,NA,NA,NA,1.33651175142236,1.51137118754787,NA,0.748216391614789,3.73042894299237,0.327111670148808,NA,NA
"3919","021393_2021",2021-12-31,"021393",2225226,488496,2370513,2225226,119140,528127,1586841,270852,442510,169819,110970,3659,-6670,107959,4.41704736994162,4.1001846567064,0.289720550662725,0.226395579727101,1.63377047243513,0.626980786555019,0.107017023129602,114629
"3920","024546_2021",2021-12-31,"024546",176650,134128,111806,176650,74150,44842,63884,178098,56506,19881,NA,NA,NA,NA,2.06681121419927,1.80887390424815,0.65067039961504,0.483837127034082,0.317274758840638,0.111629552268976,0.311204683488824,NA
"3921","021180_2021",2021-12-31,"021180",159076,43650,239369,159076,89120,94262,9856,143337,-127420,-73138,NA,NA,NA,NA,1.54333031595249,0.489789048473968,0.948995539179665,0.647949430956932,-0.888954003502236,-0.51025206331931,-7.42065746753247,NA
"3922","021008_2021",2021-12-31,"021008",1726089,627735,2619250,1726089,304513,2150862,NA,130584,-186661,-256470,NA,NA,NA,NA,1.32239881891768,2.06143908470246,NA,0.756201522335336,-1.42943239600564,-1.96402315750781,NA,NA
"3923","020818_2021",2021-12-31,"020818",46876,36236,20937,46876,17958,16659,13007,25836,-489,-6337,NA,NA,NA,NA,1.65158737036716,2.01781935627575,0.726881404333949,0.605478110296818,-0.0189270784951231,-0.245277906796718,-0.487199200430537,NA
"3924","025224_2021",2021-12-31,"025224",2054568,1431920,1524370,2054568,783105,1230652,44981,1232587,-215027,-102355,NA,NA,NA,NA,1.46804703844605,1.82851597167685,0.978151178051797,0.68117708343904,-0.174451783119569,-0.083040791441091,-2.27551632911674,NA
"3925","025100_2021",2021-12-31,"025100",2597922,2347370,1060559,2597922,1115379,802432,738328,1738295,728009,315309,NA,NA,NA,NA,1.77698897336599,2.1045492160064,0.722029607637251,0.562749693435515,0.418806359104755,0.181389810130041,0.427058163851296,NA
"3926","021040_2021",2021-12-31,"021040",4892885,1367102,7959068,4892885,331232,1790874,2774496,2306112,3130548,1404193,NA,NA,NA,NA,4.39477104348228,4.12732465462274,0.433383395260632,0.227543139359458,1.35750041628507,0.608900608470014,0.506107415545021,NA
"3927","021016_2021",2021-12-31,"021016",9897795,3879021,14232987,9897795,1865939,5102763,3241584,4391378,657221,158171,NA,NA,NA,NA,2.5990504400963,2.07885734742668,0.682517806063415,0.384755903376368,0.149661677951659,0.0360185345010154,0.0487943548586123,NA
"3928","021130_2021",2021-12-31,"021130",2340065,1958651,862774,2340065,447358,633087,1271177,774161,308035,131965,NA,NA,NA,NA,2.61135458075145,4.37826304659803,0.459446713800092,0.382943016383565,0.39789526984697,0.170461958171491,0.103813237652978,NA
"3929","023396_2021",2021-12-31,"023396",16100737,3747471,20964709,16100737,1055621,8641370,6403746,3711180,2393693,586728,NA,NA,NA,NA,2.54843796390035,3.55001558324436,0.602270007888459,0.392397230839206,0.644995122845025,0.158097424538826,0.0916226221339822,NA
"3930","021903_2021",2021-12-31,"021903",15593311,4495640,25149160,15593311,3001518,10333381,2783312,4395223,2297984,421702,NA,NA,NA,NA,2.22309895260549,1.49778878554118,0.82731880107538,0.449822532113558,0.522836725235557,0.0959455299537703,0.15151086187966,NA
"3931","025585_2021",2021-12-31,"025585",26991134,23514649,27636754,26991134,6532581,6522154,13998289,19039870,18674142,6370966,NA,NA,NA,NA,3.91822606893208,3.59959547382574,0.482561025340457,0.255217535284418,0.980791465487947,0.334611843463217,0.455124622730678,NA
"3932","023493_2021",2021-12-31,"023493",231484,127543,146219,231484,102919,983195,NA,185718,191631,56813,NA,NA,NA,NA,0.252056413967595,1.23925611403142,NA,3.9673658141013,1.03183859399735,0.305910035645441,NA,NA
"3933","021520_2021",2021-12-31,"021520",1852857,345893,2463096,1852857,1361247,1004587,NA,231691,13300,-30880,NA,NA,NA,NA,1.1873144945926,0.2541001008634,NA,0.842236833252106,0.0574040424530949,-0.133280964733201,NA,NA
"3934","023272_2021",2021-12-31,"023272",5159903,982661,8486394,5159903,511425,1307736,3340742,149367,834010,383236,NA,NA,NA,NA,5.20517700192561,1.92141760766486,0.352557208924276,0.192116425556721,5.58362958350908,2.56573406441851,0.114715832590484,NA
"3935","025500_2021",2021-12-31,"025500",1445472,1221913,1279349,1445472,349431,66318,1029723,488837,193511,75349,NA,NA,NA,NA,6.0162790529863,3.49686490322839,0.287621621172876,0.166215694317509,0.395859969683146,0.154139314331771,0.0731740477778976,NA
"3936","025348_2021",2021-12-31,"025348",4730141,2997776,4148655,4730141,1750890,1132973,2034293,5840375,284267,176741,NA,NA,NA,NA,2.47807576157397,1.71214410956713,0.586370786123905,0.403538913340099,0.048672730774993,0.030261926674229,0.086880798390399,NA
"3937","022560_2021",2021-12-31,"022560",1153988,328229,1506172,1153988,352443,525758,287549,424212,2359,1763,NA,NA,NA,NA,2.08881679706582,0.93129669194735,0.75333562084495,0.47873992654823,0.00556089879588508,0.00415594089747579,0.00613112895541282,NA
"3938","021342_2021",2021-12-31,"021342",2231041,19392,4432956,2231041,615551,7250969,NA,26406,1261856,122860,NA,NA,NA,NA,0.565986992977835,0.0315034822459877,NA,1.76682505500469,47.7867151404984,4.6527304400515,NA,NA
"3939","025534_2021",2021-12-31,"025534",2485140,1315753,3321456,2485140,374582,1240746,897985,882243,-25008,-47378,NA,NA,NA,NA,2.87075380356188,3.51259003369089,0.64270864790816,0.348340564335142,-0.0283459319031151,-0.0537017579057017,-0.0527603467763938,NA
"3940","025798_2021",2021-12-31,"025798",1466555,1103296,673074,1466555,163280,540695,798100,488959,169810,77447,NA,NA,NA,NA,2.52334244824035,6.75707986281235,0.468668342126725,0.396299757370368,0.347288831987958,0.158391603385969,0.0970392181430898,NA
"3941","023426_2021",2021-12-31,"023426",10635819,2414912,17979484,10635819,789799,5825813,4188715,1769719,1687436,296373,NA,NA,NA,NA,3.08276785277008,3.05762858651378,0.612311345260098,0.324383816024755,0.953505047976543,0.167468959761408,0.0707551122480283,NA
"3942","025712_2021",2021-12-31,"025712",6602913,4087093,6939640,6602913,1516012,2890296,2196605,6615255,1178830,399748,NA,NA,NA,NA,2.50248802398743,2.69595029590795,0.667327889978257,0.39960231194498,0.178198724009883,0.0604282072270835,0.181984471491233,NA
"3943","025976_2021",2021-12-31,"025976",374150,229856,340359,374150,117893,128890,130682,106448,-22426,-11862,NA,NA,NA,NA,2.31059270695307,1.94970015183259,0.653790417654617,0.432789386459493,-0.210675635051856,-0.111434691116789,-0.0907699606678808,NA
"3944","023248_2021",2021-12-31,"023248",9882678,1481177,16978872,9882678,1235118,7015402,2412361,2650805,148684,-81328,NA,NA,NA,NA,2.23744067040623,1.19921902198818,0.77376086256613,0.446939225350919,0.0560901311111153,-0.0306804913978961,-0.0337130305124316,NA
"3945","022519_2021",2021-12-31,"022519",642730,507912,447723,642730,109156,265923,329014,314402,86267,28081,NA,NA,NA,NA,2.54782325856686,4.65308366008282,0.532712297949277,0.392491903289436,0.274384386867768,0.089315589595486,0.0853489517163403,NA
"3946","024112_2021",2021-12-31,"024112",18533473,8920135,22007374,18533473,11710253,28655812,NA,9975729,-4158413,-4213208,NA,NA,NA,NA,0.766175969840013,0.761737171690483,NA,1.3051831946763,-0.416853044023149,-0.42234587567485,NA,NA
"3947","021610_2021",2021-12-31,"021610",52531769,23655549,76198883,52531769,12958993,17609738,22419370,10288124,12837315,4717089,NA,NA,NA,NA,3.26655470258154,1.82541567851761,0.576898028483791,0.306132941600429,1.24777996454942,0.458498458999911,0.210402388648744,NA
"3948","025569_2021",2021-12-31,"025569",1629116,1322530,1727363,1629116,347076,524387,767511,415698,-7182,-11479,NA,NA,NA,NA,3.49973894474005,3.81049107400108,0.531712522590352,0.28573559793737,-0.0172769654893697,-0.0276137965542293,-0.0149561374364667,NA
"3949","026514_2021",2021-12-31,"026514",565929,167090,935362,565929,147608,453600,103718,131171,26023,-15727,NA,NA,NA,NA,1.83372809410387,1.13198471627554,0.852866825737737,0.545337121253352,0.198389888008782,-0.119896928436926,-0.151632310688598,NA
"3950","026271_2021",2021-12-31,"026271",3160497,1188630,4696010,3160497,535555,2504813,122275,1092768,199473,30817,NA,NA,NA,NA,1.93550254442883,2.21943591227792,0.961337716587044,0.516661681938063,0.182539203197751,0.0282008623971419,0.252030259660601,NA
"3951","024279_2021",2021-12-31,"024279",801480,402889,585902,801480,262816,474035,77468,453879,86560,29532,NA,NA,NA,NA,1.34191444403278,1.53296983440886,0.904867748388531,0.745203991541185,0.190711621379266,0.0650657994751905,0.38121546961326,NA
"3952","025852_2021",2021-12-31,"025852",624121,347357,610949,624121,225962,324890,73335,557858,25147,-3506,NA,NA,NA,NA,1.73967962356495,1.53723634947469,0.882511170530626,0.574818481779306,0.0450777796500185,-0.00628475346772835,-0.0478080043635372,NA
"3953","025399_2021",2021-12-31,"025399",769767,472845,1000897,769767,127873,184129,467868,245604,48926,14580,NA,NA,NA,NA,4.72350177242454,3.69777044411252,0.400069242309616,0.211707340904989,0.199206853308578,0.0593638540088924,0.0311626356151735,NA
"3954","022691_2021",2021-12-31,"022691",18502356,6825196,28413042,18502356,3760146,9947083,4925405,6513489,3319945,1003173,NA,NA,NA,NA,2.57077765316389,1.81514122058026,0.735657073498036,0.388987355156634,0.509703017844968,0.15401469166525,0.20367320047793,NA
"3955","025011_2021",2021-12-31,"025011",10008414,3023087,14349541,10008414,1264676,1914205,7146154,2791678,379676,299790,NA,NA,NA,NA,5.46501363215547,2.39040434071652,0.307880893381959,0.18298216021203,0.136002791152848,0.107387026727294,0.0419512369870563,NA
"3956","026140_2021",2021-12-31,"026140",59034821,57740844,5359489,59034821,55627904,98011,3323919,2853141,1117487,475924,NA,NA,NA,NA,1.1323337265974,1.03798345520982,0.943709934900071,0.883131868733561,0.391669041242616,0.166807038278164,0.143181587758306,NA
"3957","026964_2021",2021-12-31,"026964",56310,12168,60170,56310,7822,6848,41640,41007,24473,8123,NA,NA,NA,NA,4.93101567825494,1.55561237535157,0.2605221097496,0.202797976167436,0.596800546248202,0.198088131294657,0.195076849183477,NA
"3958","025437_2021",2021-12-31,"025437",654859,271146,425941,654859,161362,266027,230509,152133,61309,26332,NA,NA,NA,NA,1.63103636265791,1.6803584487054,0.649628057844833,0.613107115754561,0.402996062655703,0.173085392386925,0.114234151378037,NA
"3959","022187_2021",2021-12-31,"022187",12221416,7076976,15891223,12221416,1085997,5234743,6620249,4396003,3620564,1333046,NA,NA,NA,NA,3.63378322791319,6.51657048776378,0.488427893725897,0.275195281963553,0.823603623564406,0.303240466396406,0.201358891485804,NA
"3960","025860_2021",2021-12-31,"025860",3047981,3103878,2934228,3047981,2226223,57590,767206,226593,321363,138660,NA,NA,NA,NA,2.64387057959649,1.39423498903749,0.748541061199553,0.378233340057296,1.41823886880883,0.611934172723782,0.180733727317044,NA
"3961","023310_2021",2021-12-31,"023310",4957189,3778786,4001094,4957189,3359704,1545534,375292,825866,-988946,-486642,NA,NA,NA,NA,1.58603517301301,1.12473777451823,0.928929103707393,0.630503041178013,-1.19746544838993,-0.589250556385661,-1.29670230114151,NA
"3962","024350_2021",2021-12-31,"024350",404704,248421,361741,404704,237651,184716,NA,531472,-5213,-44789,NA,NA,NA,NA,1.44462517194762,1.04531855536059,NA,0.692221082269954,-0.00980860703856459,-0.0842734894782792,NA,NA
"3963","023604_2021",2021-12-31,"023604",1433837,1277670,319898,1433837,381660,788469,272550,701792,249379,106789,NA,NA,NA,NA,1.3652922028255,3.34766546140544,0.811080635401222,0.732443939788478,0.355346028452875,0.152166168893347,0.391814345991561,NA
